município;mês;Quantidade
Valparaíso de Goiás       ;Outubro de 2021     ;1
Valparaíso de Goiás       ;Dezembro de 2021    ;1
Valparaíso de Goiás       ;Dezembro de 2021    ;1
Valparaíso de Goiás       ;Dezembro de 2021    ;1
Valparaíso de Goiás       ;Abril de 2022       ;1
Valparaíso de Goiás       ;Maio de 2022        ;1
Valparaíso de Goiás       ;Maio de 2022        ;1
Valparaíso de Goiás       ;Junho de 2022       ;1
Valparaíso de Goiás       ;Julho de 2022       ;1
Valparaíso de Goiás       ;Agosto de 2022      ;1
Valparaíso de Goiás       ;Setembro de 2022    ;1
Valparaíso de Goiás       ;Outubro de 2022     ;1
Valparaíso de Goiás       ;Outubro de 2022     ;1
Valparaíso de Goiás       ;Novembro de 2022    ;1
Valparaíso de Goiás       ;Dezembro de 2022    ;1
Valparaíso de Goiás       ;Fevereiro de 2023   ;1
Valparaíso de Goiás       ;Maio de 2023        ;1
Valparaíso de Goiás       ;Setembro de 2023    ;1
Varjão                    ;Outubro de 2021     ;1
Varjão                    ;Março de 2023       ;1
Vianópolis                ;Maio de 2023        ;1
Vianópolis                ;Agosto de 2023      ;1
Vicentinópolis            ;Maio de 2021        ;1
Vicentinópolis            ;Janeiro de 2022     ;1
Vicentinópolis            ;Dezembro de 2023    ;1
Vila Boa                  ;Maio de 2023        ;1
Vila Boa                  ;Junho de 2023       ;1
Vila Boa                  ;Maio de 2024        ;1
